Source,Dest,Cost
PNS,BOS,188.3690517
PNS,BPT,101
PNS,BQK,267.3333333
PNS,BRD,174.3333333
PNS,BRO,195.5
PNS,BTM,223.5
PNS,BTV,137.938
PNS,BUF,173.39
PNS,BUR,184.6785714
PNS,BWI,185.9757627
PNS,BZN,195.2097619
PNS,CAE,210.5689474
PNS,CAK,187.9642857
PNS,CHA,197.5
PNS,CHO,177.5854167
PNS,CHS,154.7468056
PNS,CID,185.4553571
PNS,CIU,208.635
PNS,CLE,185.7505769
PNS,CLL,81.16666667
PNS,CLT,129.5708254
PNS,CMH,168.7804808
PNS,CMI,285.4175
PNS,CMX,220.3
PNS,COD,329.1375
PNS,COS,164.0630556
PNS,COU,372
PNS,CPR,320.58625
PNS,CRP,165.8692308
PNS,CRW,222.0291667
PNS,CSG,368
PNS,CVG,186.7406579
PNS,CWA,156
PNS,CYS,290
PNS,DAB,224.25
PNS,DAL,157.7344751
PNS,DAY,183.4682927
PNS,DBQ,141.74
PNS,DCA,178.9206996
PNS,DEN,149.189625
PNS,DFW,183.255347
PNS,DIK,169.74
PNS,DLH,207.5
PNS,DRO,241.4166667
PNS,DRT,135.455
PNS,DSM,172.982561
PNS,DTW,184.3606224
PNS,EAR,233.41
PNS,EAU,159.6
PNS,EGE,243.5073684
PNS,EKO,157
PNS,ELM,111.965
PNS,ELP,263.8604651
PNS,ERI,155.75
PNS,EUG,348.7777778
PNS,EVV,204.7276923
PNS,EWN,231.3717647
PNS,EWR,222.4480851
PNS,EYW,207.9725
PNS,FAI,668.75
PNS,FAR,244.3586667
PNS,FAT,314.0875758
PNS,FAY,209.275
PNS,FCA,281.9575
PNS,FLG,165.3
PNS,FLL,191.9285567
PNS,FLO,307.25
PNS,FNT,167.9642857
PNS,FSD,178.1591667
PNS,FSM,129.3333333
PNS,FWA,171.0726316
PNS,GCC,263.2566667
PNS,GCK,153.4285714
PNS,GEG,234.0104545
PNS,GFK,291.3333333
PNS,GJT,240.1211111
PNS,GNV,190.75
PNS,GRB,240.0270455
PNS,GRI,176.9
PNS,GRK,212.6666667
PNS,GRR,205.8696703
PNS,GSO,206.9819048
PNS,GSP,167.4457576
PNS,GTF,248.6275
PNS,GUC,272.1666667
PNS,GUM,1321.166667
PNS,HDN,247.63125
PNS,HHH,176
PNS,HLN,239.6666667
PNS,HNL,454.3216667
PNS,HOB,218.62
PNS,HOU,118.4205063
PNS,HPN,207.0625
PNS,HRL,194.7275
PNS,HSV,231.25
PNS,HTS,174.8333333
PNS,IAD,181.4328571
PNS,IAH,160.8978648
PNS,ICT,230.4326415
PNS,IDA,315.8675
PNS,ILM,188.2093103
PNS,IMT,236.846
PNS,IND,188.4200685
PNS,INL,248.75
PNS,ISP,206.6
PNS,ITH,259.5
PNS,JAC,212.8022581
PNS,JAX,244.0405714
PNS,JFK,229.5448837
PNS,JLN,192.25
PNS,KOA,604
PNS,KTN,404
PNS,LAN,170.9425
PNS,LAS,206.4233333
PNS,LAW,244
PNS,LAX,252.32
PNS,LBB,175.0921429
PNS,LEX,214.7257143
PNS,LGA,202.5260759
PNS,LGB,219.425
PNS,LIH,422.5
PNS,LIT,161.367234
PNS,LNK,214.75
PNS,LRD,287.75
PNS,LSE,217.52
PNS,LWS,419
PNS,LYH,166.7857143
PNS,MAF,165.3848485
PNS,MBS,209.2727273
PNS,MCI,151.1769149
PNS,MCK,274
PNS,MCO,194.5377551
PNS,MCW,215.5
PNS,MDT,186.9
PNS,MDW,175.8084892
PNS,MEM,195.3333333
PNS,MFE,198.9166667
PNS,MFR,310.56
PNS,MGW,246
PNS,MHK,151.75
PNS,MHT,294.5938889
PNS,MIA,193.5122609
PNS,MKE,184.1189447
PNS,MLB,233.875
PNS,MLI,210.8995833
PNS,MLU,158
PNS,MOT,224.0833333
PNS,MQT,165.5666667
PNS,MRY,167.5
PNS,MSN,206.9211667
PNS,MSO,196.6209091
PNS,MSP,205.8526608
PNS,MTJ,213.6818182
PNS,MYR,143.7272727
PNS,OAJ,204.6695833
PNS,OAK,232.5188889
PNS,OGG,456.4788889
PNS,OGS,151
PNS,OKC,161.1600943
PNS,OMA,176.5579279
PNS,ONT,269.8545455
PNS,ORD,184.2931751
PNS,ORF,189.4927389
PNS,PBG,339
PNS,PBI,203.8062821
PNS,PDX,220.798
PNS,PGV,120.75
PNS,PHF,292.0357143
PNS,PHL,184.1277404
PNS,PHX,199.3497357
PNS,PIA,130.2733333
PNS,PIT,189.9728205
PNS,PLN,319.8333333
PNS,PRC,517
PNS,PSC,302.5744444
PNS,PSP,244.6875
PNS,PVD,184.994878
PNS,PWM,212.4457895
PNS,RAP,169.5145455
PNS,RDM,294.964
PNS,RDU,170.7285271
PNS,RHI,198.5
PNS,RIC,174.8855882
PNS,RIW,201.5
PNS,RKS,163.6
PNS,RNO,220.1130612
PNS,ROA,216.17
PNS,ROC,195.0789474
PNS,ROW,277.0633333
PNS,RST,273.7142857
PNS,RSW,186.9337037
PNS,SAF,183
PNS,SAN,243.4549171
PNS,SAT,153.9794118
PNS,SAV,187.9264103
PNS,SBA,142.895
PNS,SBN,175.1014286
PNS,SBP,260.0666667
PNS,SBY,226.449
PNS,SCE,108.35
PNS,SDF,186.8814925
PNS,SEA,261.5258491
PNS,SFO,245.2729032
PNS,SGF,214.8657143
PNS,SGU,272
PNS,SHV,204
PNS,SJC,228.5125
PNS,SJT,276.434
PNS,SJU,251.1747826
PNS,SLC,226.7857692
PNS,SMF,199.2088608
PNS,SNA,223.75
PNS,SPI,170.5
PNS,SPS,155.8333333
PNS,SRQ,179.328
PNS,STL,160.2671429
PNS,STT,275.1708108
PNS,STX,287.1641667
PNS,SWO,131.5
PNS,SYR,226.1338462
PNS,TOL,134.8
PNS,TPA,181.8010606
PNS,TRI,165.5
PNS,TUL,179.9753012
PNS,TUS,203.5196
PNS,TVC,196.6072727
PNS,TWF,244
PNS,TXK,182
PNS,TYR,220.375
PNS,TYS,170.8777143
PNS,XNA,187.9064706
PNS,XWA,412.5
PNS,YUM,282.4745455
PQI,ALB,332.5
PQI,ATL,192
PQI,ATW,330.91
PQI,AUS,190.17
PQI,BUF,252.06
PQI,CHS,191
PQI,CMH,370
PQI,DEN,284.65
PQI,DTW,223.89
PQI,EWR,188.8
PQI,FLL,197.1275
PQI,IAD,160.9533333
PQI,ILM,270.3133333
PQI,JAX,242
PQI,LAX,244
PQI,LFT,253
PQI,LIT,268.67
PQI,MAF,326.86
PQI,MCO,188.8014286
PQI,MDT,169.5
PQI,MIA,148.5
PQI,MOT,289
PQI,OMA,276.5
PQI,PBI,211.918
PQI,PHL,139.5
PQI,PHX,491
PQI,PSP,203.5
PQI,RDU,152.515
PQI,RSW,318.25
PQI,SAN,316.255
PQI,SEA,286
PQI,SFO,181.09
PQI,SLC,622
PQI,TPA,168.905
PQI,TUL,5.6
PQI,TYS,247
PRC,ACV,252
PRC,ANC,179
PRC,AUS,165
PRC,BHM,5.5
PRC,BIL,160.75
PRC,BIS,273
PRC,BNA,107.2222222
PRC,BOI,145.5
PRC,BOS,309.5
PRC,BZN,244.5
PRC,CLE,352.27
PRC,COS,143.1
PRC,CPR,127.25
PRC,CVG,160
PRC,DAY,5
PRC,DCA,105.625
PRC,DEC,716
PRC,DEN,65.978
PRC,DFW,320
PRC,DSM,150
PRC,EUG,226.435
PRC,EWR,140.2271429
PRC,FAR,161.25
PRC,FAT,139.5
PRC,FLL,179
PRC,FSD,123.75
PRC,GEG,157
PRC,GRR,84.865
PRC,GTF,5.5
PRC,HDN,219
PRC,IAD,299
PRC,IAH,200.1166667
PRC,IDA,63.75
PRC,IND,190.25
PRC,ITO,751
PRC,JAC,551
PRC,LIT,269.5
PRC,LNK,158.75
PRC,MAF,127.5
PRC,MCI,212.7233333
PRC,MCO,154.3333333
PRC,MFR,298
PRC,MIA,294
PRC,MKE,222.3333333
PRC,MLI,199
PRC,MOT,209.5
PRC,MSN,205
PRC,MSP,199.1666667
PRC,OKC,96
PRC,OMA,5
PRC,ORD,261.465
PRC,ORF,267.07
PRC,PBI,175.6666667
PRC,PDX,121.6666667
PRC,PIT,371
PRC,PNS,517
PRC,RNO,199
PRC,RSW,232.5
PRC,SAT,133
PRC,SAV,273.69
PRC,SCE,175.94
PRC,SEA,137.0835714
PRC,SFO,182
PRC,SGF,119
PRC,SMF,233
PRC,STL,161
PRC,TPA,273
PSC,ABI,326.6666667
PSC,ABQ,193.6896552
PSC,ADQ,6
PSC,AEX,322
PSC,AGS,293.7
PSC,ALB,264.3733333
PSC,AMA,334.5
PSC,ANC,244.0869565
PSC,ASE,417.25
PSC,ATL,241.6525
PSC,ATW,243.5
PSC,ATY,121
PSC,AUG,378
PSC,AUS,188.265
PSC,AVL,415
PSC,AZA,77.68709677
PSC,BDL,236.3733333
PSC,BET,451
PSC,BHM,200.412
PSC,BIL,230.2777778
PSC,BIS,216.4083333
PSC,BLI,207.5
PSC,BNA,200.8455
PSC,BOS,229.3646667
PSC,BRO,116
PSC,BTR,142.5
PSC,BTV,390.27
PSC,BUF,366.6666667
PSC,BUR,216.1956522
PSC,BWI,227.064
PSC,BZN,138.4166667
PSC,CAE,264.0266667
PSC,CDC,230.9166667
PSC,CHA,363.876
PSC,CHO,322.25
PSC,CHS,217.4589474
PSC,CID,209.3571429
PSC,CLE,297.8888889
PSC,CLT,332.4541379
PSC,CMH,225.374
PSC,CMX,216.5
PSC,COS,212.2465
PSC,CPR,179.875
PSC,CRP,239.5
PSC,CVG,310.7835714
PSC,CWA,376.82
PSC,CYS,264.5
PSC,DAB,125.12
PSC,DAL,156.146
PSC,DAY,311
PSC,DCA,283.9341176
PSC,DDC,89.66666667
PSC,DEN,232.456383
PSC,DFW,253.6720408
PSC,DHN,602
PSC,DIK,139.5
PSC,DLH,355.68
PSC,DRO,190.8333333
PSC,DSM,211.0675
PSC,DTW,267.9461111
PSC,DVL,212.5
PSC,ECP,272.6583333
PSC,EKO,381.5
PSC,ELM,383
PSC,ELP,209.6841176
PSC,ESC,321.45
PSC,EUG,224.375
PSC,EVV,267.79
PSC,EWR,170.3928571
PSC,EYW,347.53
PSC,FAI,241.5545455
PSC,FAR,215.9622222
PSC,FAT,175.2080769
PSC,FCA,213.4
PSC,FLG,252.5
PSC,FLL,177.5042857
PSC,FNT,183.5
PSC,FSD,233.1176471
PSC,FWA,247.5
PSC,GCC,313.5
PSC,GCK,453
PSC,GFK,315.5
PSC,GGG,447.5
PSC,GJT,196
PSC,GPT,163.23
PSC,GRB,326.8233333
PSC,GRR,199.24
PSC,GSO,329.7533333
PSC,GSP,248.932
PSC,GTF,5.5
PSC,GTR,403.5
PSC,GUC,262
PSC,HDN,266.5
PSC,HLN,155.625
PSC,HNL,247.6066667
PSC,HRL,235.6
PSC,HSV,180.24
PSC,HYS,190.3333333
PSC,IAD,262.4473077
PSC,IAH,280.807381
PSC,ICT,208.6111111
PSC,IDA,211.1363636
PSC,ILM,359.485
PSC,IND,243.2277778
PSC,ITO,690
PSC,JAC,161
PSC,JAN,202.435
PSC,JAX,267.04
PSC,JFK,202.8421429
PSC,JMS,243.75
PSC,JNU,125.5
PSC,KOA,224.9618519
PSC,KTN,110.25
PSC,LAR,184.8
PSC,LAS,120.560991
PSC,LAX,158.1230702
PSC,LBB,234.3
PSC,LBF,331.68
PSC,LBL,242.5
PSC,LEX,334.94
PSC,LGA,272.648
PSC,LGB,180.5
PSC,LIH,287.574
PSC,LIT,333.5811111
PSC,LSE,324
PSC,MAF,414.5
PSC,MBS,184.5
PSC,MCI,279.1753333
PSC,MCO,198.9508036
PSC,MDT,248.475
PSC,MEM,222.6666667
PSC,MFE,270.3292857
PSC,MFR,152.9
PSC,MGM,439
PSC,MHK,316.3
PSC,MIA,196.9934375
PSC,MKE,369.856
PSC,MLI,285.9575
PSC,MLU,478.7866667
PSC,MOB,199
PSC,MOT,98
PSC,MQT,289
PSC,MSN,243.33
PSC,MSP,253.2232075
PSC,MSY,176.2637037
PSC,MTJ,105.6666667
PSC,MYR,270.46
PSC,OAJ,164.25
PSC,OAK,160.5909091
PSC,OGG,286.9159524
PSC,OKC,245.9473684
PSC,OMA,229.4323529
PSC,ONT,190.1346429
PSC,ORD,201.5332727
PSC,ORF,297.4854545
PSC,PBI,5
PSC,PDX,172.2025
PSC,PHL,219.4936364
PSC,PHX,173.1964583
PSC,PIA,675
PSC,PIB,677
PSC,PIH,229.1990909
PSC,PIR,279.5
PSC,PIT,242.77875
PSC,PNS,274.9811111
PSC,PSP,127.3455556
PSC,PWM,269.045
PSC,RAP,146.75
PSC,RDD,567
PSC,RDU,206.7913333
PSC,RIC,236.125
PSC,RIW,184.5
PSC,RNO,136.8604348
PSC,ROA,218.25
PSC,ROC,253.0133333
PSC,RSW,221.2582353
PSC,RUT,256.5
PSC,SAN,156.5308247
PSC,SAT,228.4103922
PSC,SAV,272.8
PSC,SBA,288.8
PSC,SBN,231.7
PSC,SBP,222.5
PSC,SCE,253.03
PSC,SDF,391.1666667
PSC,SEA,102.9190206
PSC,SFO,160.1746296
PSC,SGF,176.0555556
PSC,SGU,198.5867857
PSC,SHV,207.5
PSC,SJC,178.3258621
PSC,SJT,368
PSC,SJU,266.515
PSC,SLC,190.9293233
PSC,SMF,194.4428788
PSC,SNA,164.3466667
PSC,SPS,221.5
PSC,SRQ,238.7375
PSC,STL,269.4647619
PSC,STS,130
PSC,STT,390.785
PSC,SUN,184.25
PSC,SYR,315.79
PSC,TLH,189.27
PSC,TPA,198.963
PSC,TUL,219.9473684
PSC,TUS,142.0235897
PSC,TVC,200.3333333
PSC,TWF,175.5085714
PSC,TYS,235.0542857
PSC,VLD,403
PSC,VPS,234.86
PSC,XNA,262.61
PSC,XWA,139.5
PSC,YUM,137.25
PSE,JFK,321.22
PSG,ABQ,612
PSG,ANC,269.3809524
PSG,BLI,5.5
PSG,BOI,126
PSG,DEN,11
PSG,DTW,62
PSG,FAI,197
PSG,FLL,5.46
PSG,GRB,6
PSG,HNL,84.61
PSG,JAX,419
PSG,JNU,127.0747619
PSG,KOA,380.5
PSG,KTN,146.9676923
PSG,LAS,190
PSG,MCI,679.31
PSG,MEM,514
PSG,MFE,845
PSG,MSP,11
PSG,ORD,5.5
PSG,PDX,505.6983333
PSG,PHX,323.1866667
PSG,PSP,7.5
PSG,SAT,485.76
PSG,SEA,239.8570588
PSG,SFO,466
PSG,TUS,43.84
PSG,WRG,186
PSM,PGD,77.16287879
PSM,SFB,68.51457143
PSP,ABE,477.865
PSP,ABI,232.875
PSP,ABQ,142.8217647
PSP,ABR,397
PSP,ACT,154
PSP,ACV,171.8
PSP,ADQ,420.5
PSP,AEX,175.25
PSP,AGS,331.775
PSP,AIA,205
PSP,ALB,206.3107143
PSP,ALS,5.5
PSP,ALW,156.625
PSP,AMA,194.8333333
PSP,ANC,299.8292424
PSP,ASE,222.1684
PSP,ATL,230.5696899
PSP,ATW,258.135
PSP,ATY,365
PSP,AUS,179.7576552
PSP,AVL,336.75
PSP,AVP,142.62875
PSP,AZO,179.9591667
PSP,BDL,244.4658065
PSP,BET,5.5
PSP,BGR,163.435
PSP,BHM,245.5159091
PSP,BIL,156.2511538
PSP,BIS,268.8272727
PSP,BJI,5.5
PSP,BLI,97.93703125
PSP,BMI,164.1
PSP,BNA,185.2106186
PSP,BOI,116.7268465
PSP,BOS,218.8903597
PSP,BRD,116.75
PSP,BRO,139.75
PSP,BTR,167.215
PSP,BTV,225.3566667
PSP,BUF,251.653
PSP,BWI,174.0032653
PSP,BZN,148.359589
PSP,CAE,265.7971429
PSP,CAK,292.17
PSP,CDV,11
PSP,CHA,224.3046154
PSP,CHO,128.6866667
PSP,CHS,193.456875
PSP,CID,203.6481481
PSP,CLE,223.6068254
PSP,CLL,127.6666667
PSP,CLT,200.9987838
PSP,CMH,199.7323611
PSP,CMI,299.894
PSP,COD,224.5
PSP,COS,170.2183333
PSP,COU,232
PSP,CPR,398.3333333
PSP,CRP,177.4085714
PSP,CRW,215.5083333
PSP,CVG,233.52
PSP,CWA,200.7857143
PSP,DAB,205.2833333
PSP,DAL,159.6386207
PSP,DAY,214.2483333
PSP,DBQ,159.5
PSP,DCA,230.2635714
PSP,DEC,316.5
PSP,DEN,154.3375142
PSP,DFW,273.3927632
PSP,DHN,229
PSP,DIK,307.975
PSP,DLG,503.13
PSP,DLH,248.3028571
PSP,DRO,182.6875
PSP,DRT,259.5
PSP,DSM,208.9681034
PSP,DTW,242.216129
PSP,DUT,837
PSP,DVL,206.5
PSP,EAR,324.25
PSP,EAT,122.7904167
PSP,EAU,432.24
PSP,ECP,217.916
PSP,EGE,265.4085714
PSP,EKO,294.8333333
PSP,ELP,173.2225926
PSP,EUG,116.4663333
PSP,EVV,272.6666667
PSP,EWN,256.6716667
PSP,EWR,259.9872816
PSP,EYW,541.1716667
PSP,FAI,208.4166667
PSP,FAR,217.9238889
PSP,FAT,197.594
PSP,FAY,163.5
PSP,FCA,197.85
PSP,FLG,141.175
PSP,FLL,192.0770667
PSP,FNT,228.25
PSP,FSD,209.2243243
PSP,FSM,235
PSP,FWA,279.628
PSP,GCC,193.3333333
PSP,GCK,136
PSP,GEG,128.9038956
PSP,GFK,332.125
PSP,GGG,95.16666667
PSP,GJT,218.6428571
PSP,GNV,218.6585714
PSP,GPT,254.875
PSP,GRB,333.6072222
PSP,GRI,319.0966667
PSP,GRK,195.5
PSP,GRR,234.650597
PSP,GSO,209.372
PSP,GSP,205.8475
PSP,GTF,201.6363636
PSP,GTR,189.125
PSP,HDN,186.4285714
PSP,HHH,381.56
PSP,HLN,98.5
PSP,HNL,235.0532558
PSP,HOU,177.8457576
PSP,HPN,321.59
PSP,HRL,149.6666667
PSP,HSV,199.2806667
PSP,HYS,136
PSP,IAD,223.8180303
PSP,IAH,267.3115714
PSP,ICT,236.9456757
PSP,IDA,171.125
PSP,ILM,212.3866667
PSP,IND,207.9412088
PSP,ISP,5
PSP,ITO,295.6666667
PSP,JAC,175.1
PSP,JAN,260.9166667
PSP,JAX,226.6108571
PSP,JFK,255.2706863
PSP,JLN,230
PSP,JMS,155.25
PSP,JNU,260.4116667
PSP,KOA,211.055
PSP,KTN,149.3333333
PSP,LAN,238.625
PSP,LAS,155.7857143
PSP,LAX,109.7
PSP,LBB,208.3084615
PSP,LBF,159
PSP,LCH,160.25
PSP,LEX,320.1153846
PSP,LFT,211.1666667
PSP,LGA,155.1102913
PSP,LIH,297.75
PSP,LIT,225.3390476
PSP,LNK,253.3181818
PSP,LRD,103.5
PSP,LSE,156.25
PSP,LWS,573.5
PSP,LYH,155.5875
PSP,MAF,234.5407143
PSP,MBS,198.1066667
PSP,MCI,219.4330357
PSP,MCO,208.8046667
PSP,MDT,337.0833333
PSP,MDW,142.579
PSP,MEI,427.5
PSP,MEM,198.9423077
PSP,MFE,197.8333333
PSP,MFR,131.0221053
PSP,MGM,359.8333333
PSP,MHK,199.875
PSP,MHT,115.836
PSP,MIA,264.4575439
PSP,MKE,217.3
PSP,MLI,204.4565217
PSP,MLU,307.345
PSP,MOB,134
PSP,MOT,258
PSP,MQT,256.3
PSP,MRY,240.8683333
PSP,MSN,218.1483333
PSP,MSO,176.4305556
PSP,MSP,217.1822798
PSP,MSS,293.92
PSP,MSY,198.0392683
PSP,MTJ,142.8
PSP,MYR,231.3255556
PSP,OAJ,278.5860526
PSP,OAK,134.0660714
PSP,OGG,225.6595833
PSP,OKC,194.9955224
PSP,OMA,175.937561
PSP,OME,5
PSP,ORD,262.9830824
PSP,ORF,164.3764706
PSP,OTH,5.5
PSP,PAE,152.8967299
PSP,PAH,519.55
PSP,PBI,179.0513333
PSP,PDX,169.3840486
PSP,PHF,354
PSP,PHL,181.7967949
PSP,PHX,95.22221053
PSP,PIA,176.7
PSP,PIH,176
PSP,PIR,203.5177778
PSP,PIT,225.4033898
PSP,PLN,443.7666667
PSP,PNS,224.375
PSP,PQI,203.5
PSP,PSC,130.2421622
PSP,PSG,367.1666667
PSP,PUB,5.5
PSP,PUW,140.3666667
PSP,PVD,375.692
PSP,PWM,450.25
PSP,RAP,205.54
PSP,RDD,181.1666667
PSP,RDM,136.2410526
PSP,RDU,253.8819149
PSP,RHI,372.25
PSP,RIC,246.1825926
PSP,RNO,123.5658929
PSP,ROA,215.0933333
PSP,ROC,222.035
PSP,RST,227
PSP,RSW,316.4211364
PSP,SAF,101.5
PSP,SAN,19
PSP,SAT,162.0917105
PSP,SAV,366.7992857
PSP,SBN,258.6057143
PSP,SBP,352.5
PSP,SBY,220.415
PSP,SCE,5.64
PSP,SDF,294.4721739
PSP,SEA,151.5152397
PSP,SFO,189.7928062
PSP,SGF,264
PSP,SGU,131.5625
PSP,SHR,235.06
PSP,SHV,312.45
PSP,SIT,693.5466667
PSP,SJC,123.054
PSP,SJT,322.696
PSP,SJU,509.9285714
PSP,SLC,200.7242584
PSP,SMF,129.7582558
PSP,SPI,273.75
PSP,SPS,144.75
PSP,SRQ,177.0454545
PSP,STL,181.2465812
PSP,STX,228
PSP,SUN,182.607037
PSP,SUX,274.5
PSP,SWO,257.3333333
PSP,SYR,318.344
PSP,TLH,170.5
PSP,TPA,197.2367188
PSP,TRI,185.072
PSP,TUL,205.53875
PSP,TUS,166.6153846
PSP,TVC,138.8725
PSP,TWF,106.7744444
PSP,TXK,5
PSP,TYR,200.5
PSP,TYS,208.7204348
PSP,UIN,616
PSP,VLD,245
PSP,VPS,286.18125
PSP,WRG,5.5
PSP,XNA,207.6145
PSP,XWA,63.47
PSP,YKM,152.6156
PUB,ATL,277
PUB,AUS,156.6666667
PUB,BHM,298
PUB,BIL,138.5
PUB,BNA,408
PUB,BOI,185.5
PUB,BOS,74.25
PUB,CLE,5.5
PUB,CMH,288
PUB,CPR,86
PUB,ELP,113.5
PUB,EUG,300.75
PUB,EWR,202
PUB,FAT,282
PUB,FLL,177
PUB,GEG,290
PUB,HVR,207.5
PUB,IAD,192.61
PUB,IAH,172.0625
PUB,ICT,137
PUB,IND,178
PUB,LAS,197
PUB,LAX,134.5
PUB,LEX,375.5
PUB,LGA,306
PUB,MCI,150
PUB,MCO,430.25
PUB,MIA,139.03
PUB,MRY,254.56
PUB,MSP,100
PUB,MSY,176
PUB,OKC,150.75
PUB,OMA,179.125
PUB,ORD,328.25
PUB,PDX,204.84
PUB,PHX,77.625
PUB,PSP,5.5
PUB,RDM,5.19
PUB,RDU,131
PUB,RNO,219.5
PUB,SAN,191.7857143
PUB,SBA,141.5
PUB,SEA,49.25
PUB,SGF,183.5
PUB,SMF,167.875
PUB,SNA,5.5
PUB,TPA,165.5
PUB,TUS,189.25
PUB,XNA,178
PUB,XWA,5.5
PUW,ABQ,242
PUW,ANC,209.3863636
PUW,ATL,195.1666667
PUW,AUS,169.2633333
PUW,BET,169
PUW,BHM,403
PUW,BLI,5.5
PUW,BNA,82
PUW,BOS,160.8333333
PUW,BUR,139.4283333
PUW,BWI,206.25
PUW,CLT,409
PUW,CMH,173
PUW,DAL,119.615
PUW,DCA,63.33333333
PUW,DEN,119.5833333
PUW,DFW,209
PUW,ELP,138
PUW,EUG,202.7222222
PUW,EWR,196.5
PUW,FAI,135.5
PUW,FAT,104.725
PUW,FLL,226.6666667
PUW,FWA,178.3
PUW,GUM,1428.5
PUW,HDN,168.5
PUW,HNL,326.1625
PUW,IAD,146.7666667
PUW,IAH,288.45
PUW,ICT,238
PUW,IND,103.125
PUW,JNU,207.5
PUW,KOA,276.75
PUW,KTN,175.3333333
PUW,LAS,118.1874074
PUW,LAX,171.8008
PUW,LIH,249.72
PUW,LIT,549
PUW,MCI,5.5
PUW,MCO,175.2988889
PUW,MEM,681
PUW,MFR,124.7033333
PUW,MKE,268
PUW,MRY,155
PUW,MSP,219.375
PUW,MSY,214.505
PUW,OAK,126.0655556
PUW,OGG,267.8891667
PUW,OMA,205.625
PUW,ONT,183.7766667
PUW,ORD,180.8716667
PUW,PDX,164.4092308
PUW,PHL,243.625
PUW,PHX,153.1427907
PUW,PIT,397
PUW,PSP,228.4275
PUW,PWM,315.36
PUW,RDM,126.1666667
PUW,RDU,240.9975
PUW,RNO,92
PUW,RSW,381.5
PUW,SAN,118.7105263
PUW,SAT,158.1666667
PUW,SBA,150.8333333
PUW,SEA,122.0128037
PUW,SFO,175.0753846
PUW,SHV,798
PUW,SIT,277
PUW,SJC,151.0008333
PUW,SLC,288.635
PUW,SMF,166.0417391
PUW,SNA,128.45125
PUW,STL,240.75
PUW,STS,225
PUW,TPA,169.36
PUW,TUS,106.7530769
PUW,YAK,5.5
PUW,YUM,289.5
PVC,JAX,276.5
PVC,TPA,213
PVD,ABQ,212.8052941
PVD,ACV,364.3833333
PVD,AEX,385.295
PVD,AGS,196.7992857
PVD,ALO,184.14
PVD,AMA,174.1666667
PVD,ANC,220.5
PVD,ASE,231.0842857
PVD,ATL,160.7793085
PVD,ATW,238.2777778
PVD,AUS,190.9705797
PVD,AVL,173.4109091
PVD,AVP,179
PVD,BFL,481
PVD,BHM,188.1965385
PVD,BIL,134.21
PVD,BIS,428.5
PVD,BNA,158.3125253
PVD,BOI,345.125
PVD,BPT,252.92
PVD,BQK,93.75
PVD,BRO,253.5
PVD,BTM,444
PVD,BTR,243.5
PVD,BUF,150.1785714
PVD,BUR,157.1533333
PVD,BWI,139.7213821
PVD,BZN,124.1038462
PVD,CAE,192.9162069
PVD,CAK,209.25875
PVD,CHA,179.2631579
PVD,CHO,178.5833333
PVD,CHS,174.1223301
PVD,CID,134.61
PVD,CKB,150.5
PVD,CLE,156.1709091
PVD,CLT,172.5295
PVD,CMH,164.9004
PVD,CMI,123.25
PVD,COS,259.22
PVD,CRP,529.94
PVD,CRW,211.332
PVD,CVG,172.9122222
PVD,DAB,185.8316216
PVD,DAL,199.7115094
PVD,DAY,208.3426667
PVD,DCA,115.2808511
PVD,DEN,179.4478151
PVD,DFW,244.453375
PVD,DLH,393.5
PVD,DRT,290.395
PVD,DSM,231.4871429
PVD,DTW,213.19
PVD,ECP,190.229
PVD,EGE,384.1971429
PVD,ELP,268.3430769
PVD,EUG,217.21
PVD,EVV,178.1333333
PVD,EWN,166.3
PVD,EWR,323
PVD,EYW,213.3802778
PVD,FAR,179.2442857
PVD,FAT,271.6666667
PVD,FAY,218.3333333
PVD,FCA,523.005
PVD,FLG,151.25
PVD,FLL,133.3788613
PVD,FNT,264.8666667
PVD,FSD,172.015
PVD,FSM,481.98
PVD,FWA,269.2158333
PVD,GCC,392
PVD,GEG,192.1925
PVD,GJT,548.925
PVD,GNV,261.5
PVD,GPT,209.59
PVD,GRB,156.375
PVD,GRK,152.035
PVD,GRR,174.1484211
PVD,GSO,163.0339474
PVD,GSP,180.1004918
PVD,GTF,171.6666667
PVD,GTR,766
PVD,GUC,155.5
PVD,HDN,166.3333333
PVD,HHH,122.8176923
PVD,HNL,472.51
PVD,HOU,204.1638462
PVD,HRL,302.9
PVD,HSV,161.1538462
PVD,HTS,5.5
PVD,IAD,127.0319231
PVD,IAH,236.3286207
PVD,ICT,202.1666667
PVD,ILM,172.7263889
PVD,IND,196.850875
PVD,JAC,189.53
PVD,JAN,357.2857143
PVD,JAX,146.3513869
PVD,JST,419.5
PVD,KOA,1120
PVD,LAN,151
PVD,LAR,216
PVD,LAS,188.4444681
PVD,LAX,202.0091398
PVD,LBB,158
PVD,LBF,309
PVD,LEX,243.95
PVD,LFT,380.4
PVD,LIT,228.0909091
PVD,LRD,131.5433333
PVD,LSE,145.875
PVD,LYH,127.4
PVD,MAF,412.54
PVD,MCI,194.5244444
PVD,MCO,110.9243092
PVD,MDT,243
PVD,MDW,155.2268421
PVD,MEM,190.2435484
PVD,MFE,284.6166667
PVD,MFR,196
PVD,MGM,172.1666667
PVD,MIA,126.5383478
PVD,MKE,199.79
PVD,MLB,146.2692308
